,logname,size MB,duration s
826,57eeaf9d39f07f3566d05ebd.log,3.281177,1.3357875347137451
827,57ef6122ddb3f6a822f7153c.log,5.540432,1.5672128200531006
828,57ef9b9388164c2830f6c3b9.log,0.313525,0.25454139709472656
829,57efc610203a05f7684d8afb.log,25.321939,4.716192007064819
830,57efded1203a05f7684d8afc.log,0.736312,0.3596673011779785
831,57eff07a8dab47cc4b92f176.log,0.435233,0.43114566802978516
832,57eff0d28dab47cc4b92f177.log,0.565888,0.9934864044189453
833,57eff1028dab47cc4b92f178.log,0.214511,0.3289487361907959
834,57eff1418dab47cc4b92f179.log,0.552684,0.4438138008117676
835,57f00140ba192c26390a0f0c.log,1.608915,1.9423918724060059
836,57f0025d9d4ca6113c6b869a.log,1.734338,1.600954532623291
837,57f0aa75c1c0a3372d15c57d.log,18.995203,5.832203149795532
838,57f0c55fc1c0a3372d15c57f.log,40.630933,1.3748908042907715
839,57f11e37f9211a04366d307a.log,27.018464,4.382757902145386
840,57f1841e151c9b89624f878e.log,9.857687,1.8485548496246338
841,57f210a093fe46b12cf849a1.log,4.808322,1.5808939933776855
842,57f234ca93fe46b12cf849a2.log,3.105355,2.466174364089966
843,57f2acd3434e763f59604ee5.log,0.545905,0.3417699337005615
844,57f2ad77434e763f59604ee7.log,1.049726,0.42511653900146484
845,57f2af33434e763f59604eeb.log,1.626681,0.5951797962188721
846,57f2b21d434e763f59604eec.log,1.844198,0.6453506946563721
847,57f37da81bce9bc9417d35d4.log,1.659515,0.8298795223236084
848,57f3b8db947b48154efed1d5.log,1.168306,0.9696428775787354
849,57f3b948947b48154efed1d6.log,0.254951,0.257981538772583
850,57f403a07339b3ae5b9b0314.log,18.352407,6.303858518600464
851,57f521bf59a4563766491b43.log,1.245324,0.5571005344390869
852,57f52257f5b8ef787a580cc0.log,0.321779,0.2771766185760498
853,57f529e6f5b8ef787a580cc1.log,3.222088,1.1420230865478516
854,57f52b90f5b8ef787a580cc2.log,0.640568,0.3920102119445801
855,57f53fb21836a3254f01eb8f.log,9.336738,1.133758783340454
856,57f540481836a3254f01eb90.log,12.41479,2.219770908355713
857,57f549121836a3254f01eb91.log,2.066759,0.6242690086364746
858,57f6699d21d8896c7f6ceb3f.log,17.905025,2.797980546951294
859,57f66b5221d8896c7f6ceb40.log,16.525683,2.3618295192718506
860,57f690df1713fddc733233d4.log,3.147829,1.1769182682037354
861,57f691e01713fddc733233d5.log,1.629148,0.408644437789917
862,57f6921d1713fddc733233d6.log,28.158853,5.41232442855835
863,57f6a5361713fddc733233d7.log,0.611971,0.9217755794525146
864,57f6a5ec1713fddc733233d8.log,1.274372,0.7700343132019043
865,57f6b6d290e4f18001526302.log,2.679878,2.3682680130004883
866,57f6bae590e4f18001526303.log,4.241996,0.5635321140289307
867,57f7b542b0b5af9b0b2ec92e.log,2.311915,1.0470218658447266
868,57f7b638b0b5af9b0b2ec92f.log,1.100915,0.5835037231445312
869,57f7bd2ab0b5af9b0b2ec938.log,3.629212,2.132922410964966
870,57f8247f8e1476d17645da57.log,17.552488,6.31686544418335
871,57f8c67e35ed11d278b8a694.log,2.002584,2.592468023300171
872,57fa153df6d311ba275f6cd5.log,0.270105,0.46292805671691895
873,57fa154ef6d311ba275f6cd6.log,1.056051,0.8873155117034912
874,57fa155bf6d311ba275f6cd7.log,1.148734,0.4093804359436035
875,57fbd5b425224fc2365c4b7f.log,3.865959,3.1469295024871826
876,57fbd65825224fc2365c4b80.log,1.670846,0.6508893966674805
877,57fbd68845b2623740409c52.log,2.070243,1.4049205780029297
878,57fbd6c645b2623740409c53.log,1.319927,0.5871968269348145
879,57fbda0545b2623740409c55.log,4.931855,1.6758215427398682
880,57fbeafd45b2623740409c56.log,0.364913,0.30318236351013184
881,57fbeb4145b2623740409c57.log,2.459974,0.5719974040985107
882,57fbfe4345b2623740409c58.log,1.666733,0.8687033653259277
883,57fc37bc4b8fc6793baddf55.log,1.3485,0.32756805419921875
884,57fcde47e0ee16dd7423a323.log,11.158523,0.8032171726226807
885,57fd0642c9d1de006c01d86f.log,24.226985,4.241340160369873
886,57fd09911036c5ba0ea231b8.log,2.4861,1.4117908477783203
887,57fd11a11036c5ba0ea231b9.log,8.263365,1.4670841693878174
888,57fd2b4981be21315fa6663d.log,2.351024,0.42249298095703125
889,57fd2cd781be21315fa6663e.log,2.013305,0.35529470443725586
890,57fe48e812d7fa6e04b5ff40.log,6.830262,1.5093276500701904
891,57fe705abd7e6c245b43fa39.log,1.992428,0.40627098083496094
892,57ff10c43e381ab741b1d4b8.log,17.228481,4.591709136962891
893,57ff7deebb9f806b20ca8bfe.log,2.857125,1.1927311420440674
894,57ffbbf6bb9f806b20ca8c00.log,23.501272,3.3501853942871094
895,57ffdfe0bb9f806b20ca8c03.log,7.550802,1.438281774520874
896,57ffe386bb9f806b20ca8c05.log,0.801072,0.3266277313232422
897,57ffe395bb9f806b20ca8c06.log,2.225422,0.5198390483856201
898,57ffe3babb9f806b20ca8c08.log,1.164266,0.41603589057922363
899,57ffe3cdbb9f806b20ca8c09.log,5.055463,1.148927927017212
900,57ffe422bb9f806b20ca8c0a.log,8.500784,1.6647300720214844
901,57ffe49bbb9f806b20ca8c0b.log,7.952189,1.495697259902954
902,5800d66f0358631f53ef5108.log,1.335953,0.7888693809509277
903,5800d68f0358631f53ef5109.log,0.381024,0.331453800201416
904,5801a091300762410f27d045.log,1.565691,0.9366505146026611
905,5801a21d300762410f27d046.log,0.682228,0.5007026195526123
906,5801d8fc97220bbd6d399b79.log,0.28756,0.2873363494873047
907,58021bc926cf441c393f6b01.log,2.561901,0.5023183822631836
908,58021c9126cf441c393f6b02.log,1.088153,0.3121638298034668
909,58021d6226cf441c393f6b03.log,1.053521,0.2953455448150635
910,58021e1426cf441c393f6b04.log,0.501283,0.21841669082641602
911,580267e703d48b013e4c04a5.log,1.340334,0.5492737293243408
912,5802693c03d48b013e4c04a6.log,1.651432,0.6513781547546387
913,5802b593f7a6566343a1a957.log,5.209186,0.4457709789276123
914,58033be7012e3a5945bbd0c3.log,4.519634,2.0494775772094727
915,5803698c1962b6cf453e9c51.log,4.710425,2.3447303771972656
916,58036a351962b6cf453e9c53.log,0.743817,0.487515926361084
917,580379e501b3f77b1f625ef2.log,2.874783,0.7285037040710449
918,5803c19c17c8c10048303d58.log,0.315655,0.2223072052001953
919,5803c2964109875a03a7a561.log,2.719907,0.9565563201904297
920,5803c39e4109875a03a7a562.log,2.451553,0.964134931564331
921,5804bedd1990037b28f37c21.log,1.681402,0.3564479351043701
922,5804fa6732c5d91e1ca66ac9.log,16.201542,3.8671960830688477
923,58052e0d0044455179730a35.log,0.515773,0.4547860622406006
924,58064c36c477bf0c72fb40fe.log,6.313769,1.2662074565887451
925,580654a1c477bf0c72fb40ff.log,2.25971,0.42821741104125977
926,580681a87b48be86369bafb5.log,12.481366,3.0388810634613037
927,580694bfe60da0d7497ef369.log,2.488808,1.9092214107513428
928,5808ee716056864551549742.log,0.861865,0.38196349143981934
929,580b82accbb475f375d21348.log,1.395309,1.5938301086425781
930,580b82ebcbb475f375d21349.log,1.578649,1.0618505477905273
931,580b8344cbb475f375d2134a.log,0.70432,0.35797929763793945
932,580b836acbb475f375d2134b.log,0.822254,0.39101696014404297
933,580b91fecbb475f375d2134c.log,0.592405,0.24712347984313965
934,580b9214cbb475f375d2134d.log,1.053343,0.49204516410827637
935,580c9c326b005fc416fa2dd0.log,1.225563,0.5490937232971191
936,580c9e5a6b005fc416fa2dd2.log,1.943863,0.8170468807220459
937,580c9fbf6b005fc416fa2dd3.log,1.302615,0.6132059097290039
938,580c9ffe6b005fc416fa2dd4.log,2.334302,1.3487911224365234
939,580ca00a6b005fc416fa2dd5.log,0.522783,0.3261704444885254
940,580cb1136b005fc416fa2dd7.log,1.418093,0.5172948837280273
941,580cbf189cbe6c2910f2e906.log,1.601007,0.5606808662414551
942,5810059ab0ae004170f8dbbf.log,8.865723,1.0670349597930908
943,58100c5bb0ae004170f8dbc0.log,16.619905,2.9121484756469727
944,5811f1880b42533644f8a94a.log,1.98994,0.8963074684143066
945,58125ee2c3dd6dab65ddeeb3.log,1.14471,1.0440342426300049
946,58130ed64b593bba4fe4261c.log,2.233943,1.3694911003112793
947,58132914aeb484ec39567591.log,30.357944,3.3576955795288086
948,58132991aeb484ec39567592.log,18.299429,2.1897549629211426
949,58132ca0aeb484ec39567593.log,24.023878,3.277871608734131
950,5813d64ba1439ecf63735b86.log,0.444196,0.2930152416229248
951,5813d6d2a1439ecf63735b87.log,7.335525,0.796473503112793
952,58146996a1439ecf63735b88.log,1.536051,0.6149015426635742
953,58147ad6a1439ecf63735b89.log,1.360682,0.38172411918640137
954,58147ae9a1439ecf63735b8a.log,1.599371,0.244276762008667
955,58147bc5a1439ecf63735b8b.log,0.367132,0.1954026222229004
956,58148ca0a1439ecf63735b8c.log,5.448293,3.8608813285827637
957,5815d702a0413fcd3339e5fd.log,2.457189,0.6178526878356934
958,5815d76ea0413fcd3339e5fe.log,0.150026,0.22724056243896484
959,58162355581986df5c8c663e.log,0.116823,0.2776825428009033
960,581623cf581986df5c8c6640.log,0.609793,0.4300251007080078
961,5816249d581986df5c8c6645.log,0.177978,0.2940669059753418
962,58162534581986df5c8c6646.log,0.631063,0.40313220024108887
963,5816637a7771bcee21fb973c.log,1.958638,1.1581196784973145
964,581751b7ce5002c150028076.log,0.245798,0.19445419311523438
965,58175296ce5002c150028077.log,0.21639,0.22957944869995117
966,581752b0ce5002c150028078.log,0.230663,0.21538996696472168
967,581752d8ce5002c150028079.log,0.845652,0.3087747097015381
968,581752f4ce5002c15002807a.log,1.085791,0.29042887687683105
969,58175304ce5002c15002807b.log,3.644913,1.1133298873901367
970,58175322ce5002c15002807c.log,6.599975,0.9894049167633057
971,58175404ce5002c15002807e.log,31.920765,4.198531866073608
972,58175450ce5002c15002807f.log,3.167244,0.5350246429443359
973,5817546bce5002c150028080.log,2.193625,0.5437006950378418
974,58175476ce5002c150028081.log,0.166661,0.16276025772094727
975,5817548dce5002c150028082.log,16.19668,4.336437225341797
976,581754fece5002c150028083.log,9.124579,2.028116226196289
977,58175535ce5002c150028084.log,0.120286,0.19671869277954102
978,5817554ece5002c150028085.log,17.418806,4.013684988021851
979,58175595ce5002c150028086.log,14.25816,3.1591930389404297
980,581755d0ce5002c150028087.log,4.878001,0.9450981616973877
981,581755f8ce5002c150028088.log,2.320559,0.6379120349884033
982,5817560ace5002c150028089.log,2.401214,0.5889327526092529
983,5817572dce5002c15002808a.log,14.927853,4.027142763137817
984,581757b3ce5002c15002808b.log,0.397807,0.2648508548736572
985,581757c2ce5002c15002808c.log,1.10975,0.2972288131713867
986,581757d5ce5002c15002808d.log,11.645364,2.5619685649871826
987,58175831ce5002c15002808e.log,34.116773,8.815868854522705
988,581759c7ce5002c15002808f.log,0.448794,0.3204386234283447
989,581775b1ce5002c150028090.log,1.463776,1.3189506530761719
990,5817aa50876192752f9a4f3a.log,3.869658,1.3702661991119385
991,5818da3db67d0a7b31ba941c.log,8.513781,3.1983509063720703
992,5818dc4bb67d0a7b31ba941d.log,16.610145,4.817814826965332
993,5818e9adb67d0a7b31ba941e.log,0.459493,0.9618630409240723
994,581a4326bdb4f91a1ea81110.log,0.77418,0.3234264850616455
995,581c43ea441caaf431ebbf3b.log,2.862825,1.2124073505401611
996,581c8b43ec09d8707f60855c.log,4.602844,0.9584836959838867
997,581cff115cf1afd07cb2dd0c.log,6.493821,1.2241315841674805
998,581cff8b5cf1afd07cb2dd0e.log,4.471496,1.5009400844573975
999,581cffbf5cf1afd07cb2dd0f.log,6.487742,1.345426082611084
1000,581cffe75cf1afd07cb2dd10.log,4.65375,0.922055721282959
1001,581d000f5cf1afd07cb2dd11.log,8.115086,2.565012216567993
1002,581d007d5cf1afd07cb2dd12.log,16.25723,3.445495367050171
1003,581d5ef913a86b963f5fc522.log,1.859687,0.3253054618835449
1004,581d66d4b88c450562322674.log,10.214754,2.9731791019439697
1005,582035eab8feb1ae612f13b9.log,1.421818,0.6916749477386475
1006,5820de8d4b0e4d792b27e813.log,1.194755,0.8585765361785889
1007,5822031a095d0c4e4dc69e2d.log,2.754345,0.735001802444458
1008,5823467ffc2e9d450b639944.log,16.431105,2.159916400909424
1009,582346e1fc2e9d450b639945.log,15.724927,1.4788236618041992
1010,5823470bfc2e9d450b639946.log,9.271681,1.015166997909546
1011,5823472afc2e9d450b639947.log,16.686544,2.1918997764587402
1012,582362ebfc2e9d450b639948.log,1.324109,0.6948049068450928
1013,582377c7fc2e9d450b639949.log,18.319626,4.6632068157196045
1014,5824195efc2e9d450b63994a.log,18.498798,2.434340238571167
1015,58241dd2fc2e9d450b63994b.log,17.56124,2.5697689056396484
1016,58242175fc2e9d450b63994c.log,18.745008,1.8941144943237305
1017,58242becfc2e9d450b63994f.log,0.250456,0.2026834487915039
1018,582496f8b208017d30e22f9d.log,2.818852,0.7980349063873291
1019,5824ae7fb208017d30e22f9e.log,0.592049,0.8800754547119141
1020,582549f49ef64a94617b169c.log,16.87891,1.7327773571014404
1021,5825b9cc3a09317034c07bcf.log,0.359569,0.2632744312286377
1022,5825d141dd613b243b09cb1a.log,1.224075,0.43085646629333496
1023,58260da8363345ce32dfd181.log,0.280704,0.30158066749572754
1024,5826dd5f516ad2465681bf57.log,4.527672,2.792102336883545
1025,5826f64a4275d39463deb936.log,0.378864,0.3177652359008789
1026,5827710492f4225e6bbe1cf5.log,4.437215,1.458383560180664
1027,58277efd92f4225e6bbe1cf6.log,1.811226,1.5455060005187988
1028,58279b06334712b76c6fc23c.log,19.452088,4.041929483413696
1029,58279cb1334712b76c6fc23d.log,11.356196,1.5055742263793945
1030,58286335f7b9d9bf7d2fa7e4.log,2.631679,0.8310997486114502
1031,58286dbdf7b9d9bf7d2fa7e5.log,2.6123,0.5682568550109863
1032,58287d7ff7b9d9bf7d2fa7e7.log,0.215268,0.23668336868286133
1033,58287d99f7b9d9bf7d2fa7e8.log,1.130887,1.0739920139312744
1034,58287de9f7b9d9bf7d2fa7e9.log,0.82859,0.4130423069000244
1035,5829654ccd6f53f52875e92f.log,1.26867,0.3509206771850586
1036,582a0297702eea8d3b3509d4.log,0.576461,0.230726957321167
1037,582a02c2702eea8d3b3509d5.log,1.16461,0.2641172409057617
1038,582beba4925765116460a8d4.log,9.417379,2.7342419624328613
1039,582bed1a925765116460a8d5.log,2.139773,0.7363030910491943
1040,582c74a05a10c1cb6d8e0b36.log,0.775322,0.24988603591918945
1041,582c74ef5a10c1cb6d8e0b37.log,0.975094,0.2885913848876953
1042,582c767a5a10c1cb6d8e0b38.log,0.833729,0.4011871814727783
1043,582cc46b493c7b867b63265a.log,12.211502,4.444284439086914
1044,582cc635493c7b867b63265b.log,4.43384,0.9244544506072998
1045,582cc6b1493c7b867b63265c.log,3.378919,0.7672290802001953
1046,582cc732493c7b867b63265d.log,4.754223,1.3534150123596191
1047,582d4fd4d39aaef26d66dc6e.log,3.540172,0.6450033187866211
1048,582df01f809c4d200c45c2a7.log,0.198664,0.19129252433776855
1049,582e1c8fe305b1603e8ea2ae.log,0.661928,0.2753407955169678
1050,582eb8df1d07372013a951c5.log,3.07952,1.1269538402557373
1051,582eeda51d07372013a951c6.log,0.658533,0.3972158432006836
1052,582ef18f1d07372013a951c7.log,1.009996,0.4857006072998047
1053,582ef7b21d07372013a951c8.log,1.000356,1.0154190063476562
1054,582efb011d07372013a951c9.log,1.195776,0.31446266174316406
1055,582efc1d1d07372013a951ca.log,1.064467,0.8386750221252441
1056,582f683594d7c6e0263c430d.log,6.122235,0.6164987087249756
1057,582f7f1ea86ca76f4f92a2f3.log,5.498125,1.1111524105072021
1058,583034626c6fcfbd4cc061e2.log,2.674298,0.5040585994720459
1059,58305b66d12652ae44d2f732.log,5.49374,2.733011245727539
1060,58318011cc30998b502f6f30.log,0.220608,0.7527368068695068
1061,5831947952816f0b1e6a9f2a.log,1.450795,0.623903751373291
1062,5831a83c841171133c4766a1.log,3.700041,0.9120087623596191
1063,5831f411881581a53e5fa235.log,3.464068,2.986818313598633
1064,58327972df9281fb70d9d281.log,0.558226,5.12861180305481
1065,583367620e3574e862a84e7d.log,10.219222,4.8897504806518555
1066,58341d4a1aed0f6513e5e355.log,1.958783,3.081063747406006
1067,58341fa11aed0f6513e5e356.log,3.622325,10.826517105102539
1068,583420c81aed0f6513e5e357.log,6.400939,2.450932264328003
1069,5834223c1aed0f6513e5e358.log,5.503492,1.8605902194976807
1070,583429e71aed0f6513e5e359.log,3.808508,1.406984806060791
1071,58342a971aed0f6513e5e35a.log,5.969603,1.9326410293579102
1072,58344d7992c153a240060ccd.log,1.291511,0.4599294662475586
1073,58346057cd74c5c004b822d0.log,17.510227,3.5006906986236572
1074,5834a8b28637be9139f3ab61.log,1.763666,0.6157321929931641
1075,58354f1d372b92cd0ca8f15e.log,0.670562,0.348355770111084
1076,5835808a372b92cd0ca8f15f.log,1.315673,0.34145283699035645
1077,58358411372b92cd0ca8f160.log,7.075505,1.0616686344146729
1078,5836a832a2768ee6369ed13e.log,1.815761,0.38015055656433105
1079,5836eb910c682ce4019b5949.log,2.952067,0.5517621040344238
1080,5836ebd50c682ce4019b594b.log,0.700087,0.2767798900604248
1081,5836f3940c682ce4019b594c.log,12.6439,1.974555253982544
1082,58379ad711fdffe5134b411f.log,0.649728,0.4124429225921631
1083,583982e8e901523b24914a9f.log,1.424926,0.35059261322021484
1084,583987bae901523b24914aa0.log,0.755023,0.24310803413391113
1085,5839a6f3e901523b24914aa1.log,1.759297,0.6545898914337158
1086,5839e228e901523b24914aa2.log,2.79863,1.2922437191009521
1087,5839e338e901523b24914aa3.log,1.844795,1.978734016418457
1088,5839f432e901523b24914aa4.log,0.347465,0.3483247756958008
1089,583ac04f7749e44e2a13680e.log,1.372004,0.7610154151916504
1090,583ac28c7749e44e2a13680f.log,8.71649,0.9336884021759033
1091,583add477749e44e2a136810.log,2.690866,1.5036535263061523
1092,583ae4857749e44e2a136811.log,10.237573,1.7541186809539795
1093,583af66d7749e44e2a136813.log,1.214665,0.524125337600708
1094,583bd0a07749e44e2a136815.log,1.564142,0.6778051853179932
1095,583c0d2895752cc350318715.log,2.230406,0.46132922172546387
1096,583c176c95752cc350318716.log,2.240873,0.5306236743927002
1097,583d6935458c1a7527b36ce6.log,0.965689,0.30304646492004395
1098,583d697f458c1a7527b36ce7.log,3.501093,0.6187829971313477
1099,583d84eea5d12d5c25f58ea6.log,0.299994,0.18998193740844727
1100,583d854aa5d12d5c25f58ea7.log,4.758531,1.4335579872131348
1101,583ebd61bf8762927069ce97.log,5.299834,1.2683336734771729
1102,583f96b4e075bf072b732236.log,6.062823,0.8617312908172607
1103,5842a057ba27740d78a0c9fd.log,5.295706,1.345280408859253
1104,5842cb5f9f302e96483a98c1.log,5.552953,2.052427053451538
1105,584457161092366e68671ef3.log,0.309844,0.4073295593261719
1106,584457711092366e68671ef4.log,0.3353,0.22280645370483398
1107,5844a3f7a37a691e16d1e6c3.log,1.412236,0.8604614734649658
1108,5844a544a37a691e16d1e6c5.log,2.508026,0.4034874439239502
1109,5844a5e9a37a691e16d1e6c6.log,1.460237,0.310117244720459
1110,5844a5ffa37a691e16d1e6c7.log,1.144837,0.8050215244293213
1111,58451cc63c3417d9593c4002.log,2.070549,0.5884222984313965
1112,58497b0d72b944ca4525fc01.log,20.847855,2.8365862369537354
1113,584b139a85e6364d0bb3f539.log,4.708544,1.0270378589630127
1114,584c0f5b3e54806b423c5376.log,0.531433,0.2617769241333008
1115,584c141b3e54806b423c5377.log,0.481997,0.2987692356109619
1116,584c156e3e54806b423c5378.log,0.570893,0.82438063621521
1117,584c19ed3e54806b423c5379.log,0.671903,0.4297201633453369
1118,584d6245460f23164533f42b.log,1.097255,0.47098755836486816
1119,584d7d21e381a760055a9a0c.log,0.551227,0.3214302062988281
1120,584e8098dd7bf61f60cc3957.log,0.260041,0.3156554698944092
1121,584ecc7311f361155fa75847.log,2.393112,1.351771593093872
1122,584ee04a0d9e85b91bb1ba64.log,1.97521,0.7414803504943848
1123,584ee0b30d9e85b91bb1ba66.log,2.761474,0.932121992111206
1124,585114c1acabc92d18987d00.log,1.986225,0.8420751094818115
1125,5851150dacabc92d18987d01.log,0.732726,0.223252534866333
1126,5851154facabc92d18987d02.log,1.523182,0.31267237663269043
1127,585120c1acabc92d18987d03.log,36.124587,4.829481363296509
1128,58516fe2e0869aa5721f4396.log,0.221876,0.2529013156890869
1129,5853c514a73c2a0104bcaba0.log,1.27409,0.840529203414917
1130,58542dafc3d625a46bf4848f.log,0.960784,0.4803473949432373
1131,585557211fe76ca408006888.log,1.196587,0.5791645050048828
1132,585558719616ecc915a248ff.log,0.373672,0.7667686939239502
1133,58567764442ad4433fe1ba06.log,2.17306,0.5511531829833984
1134,5856c4db58dd094539cd0beb.log,2.135624,1.7733430862426758
1135,5857684e6dcf9cb4513fb63b.log,0.899772,0.38006067276000977
1136,58579d41498e70aa116f8ec6.log,0.390115,0.33033204078674316
1137,585b61e79e4ce84361ba05d0.log,1.13561,0.7695484161376953
1138,585b625bb88013406e6f6c52.log,0.261408,0.2523839473724365
1139,585d79374b35f4907875e052.log,17.391834,3.078087091445923
1140,585d7aea4b35f4907875e053.log,24.940223,3.224780797958374
1141,585eaf893ea71ae83a2fb6c1.log,0.776186,0.4815371036529541
1142,585eb48c3ea71ae83a2fb6c2.log,0.345875,0.29503750801086426
1143,585eb9445143253507872fe9.log,0.341161,0.7626078128814697
1144,585ec62d520e7a763e704b01.log,0.612325,0.38730764389038086
1145,585ec660520e7a763e704b02.log,0.458987,0.39728212356567383
1146,585ec87d520e7a763e704b03.log,1.06763,0.5791490077972412
1147,585ec9ce04ae6004565061a4.log,3.6669,1.8943891525268555
1148,585ecafb04ae6004565061a6.log,0.268867,0.2964951992034912
1149,585ecdf704ae6004565061a9.log,0.299428,0.2826659679412842
1150,585ed06c887619a7714a8676.log,0.904271,0.4603109359741211
1151,585ed93ba515ab700b7ebac8.log,1.783117,1.4155571460723877
1152,585ed9bea515ab700b7ebac9.log,1.151369,0.5819137096405029
1153,585feaaa99ee4b5e39c7420f.log,1.397979,0.5336394309997559
1154,5860188cd0589c982e51dcb4.log,2.148096,0.9139213562011719
1155,58673c15c5e6214c4dba38d3.log,0.974512,0.36150693893432617
1156,5868f4e9e2f63d143c18f0e5.log,4.724626,0.5958762168884277
1157,58691a1f3b6601692c87ab66.log,3.264344,0.8230481147766113
1158,58692e14382601a1241366b4.log,2.933449,1.98879075050354
1159,58692e82382601a1241366b5.log,1.878957,1.0986337661743164
1160,586a4eebe5dccbe54bcab625.log,0.383452,0.2809264659881592
1161,586a5654e5dccbe54bcab626.log,0.816567,0.9322609901428223
1162,586ab1e55727e2443c18d3c8.log,1.889738,1.6226999759674072
1163,586c2508466c3ab75de6f183.log,12.530127,2.9554593563079834
1164,586cc9d239682c1d13aa3f8e.log,0.57462,0.3450767993927002
1165,586cc9ec39682c1d13aa3f8f.log,2.79003,1.6334514617919922
1166,586cfbe945e9d5d762d53a8e.log,0.329417,0.3146951198577881
1167,586e371fa6efadd60e1b113e.log,0.832974,0.41059398651123047
1168,586f619dba4e9a7369b5ccce.log,2.317426,0.8313355445861816
1169,586f92e8f0aba3733457324f.log,2.063337,1.0173611640930176
1170,58714a6075a7d9544e52684d.log,3.213476,0.9543595314025879
1171,58714c7f15b927dd50d9b8b6.log,2.242255,1.3211383819580078
1172,5871514e65bab74f6bf08340.log,5.377643,1.831636667251587
1173,5872873e4d0334f564523cd8.log,5.149971,1.7712862491607666
1174,587304f21a25823e4f47afe6.log,1.978599,1.2471282482147217
1175,587305e61a25823e4f47afe7.log,1.314384,0.5864315032958984
1176,5873062a1a25823e4f47afe8.log,0.904419,0.4497973918914795
1177,58735bf1d44635e84e4e1db0.log,24.817945,0.820850133895874
1178,5873ca5790cc6cb040ba7fc8.log,4.242352,2.928156614303589
1179,5873e0659ef274ee23928241.log,0.527829,0.42737555503845215
1180,5874a9883f502e4d27d6182b.log,2.579642,0.8784868717193604
1181,5874df0241c0723104132345.log,3.087909,1.3480305671691895
1182,58751b1f9f2a476d774f6c0b.log,5.183969,2.393143892288208
1183,58755aa8661d9ca676137f81.log,2.815633,1.0450308322906494
1184,58755aec661d9ca676137f82.log,3.311055,0.6082310676574707
1185,5876c79551e967b751620c31.log,11.013361,2.2259747982025146
1186,58775d1e96c36a8f3d6d46f2.log,12.50656,0.8701858520507812
1187,58776d8a121cc24c0c336462.log,0.174967,0.14576315879821777
1188,587913648e0b76083800d74b.log,4.408274,3.8240163326263428
1189,5879fb7c6101b5127844b929.log,0.952356,0.8516683578491211
1190,587a56858a15162e787850cf.log,5.026784,3.39435076713562
1191,587a7613f4651625737643b3.log,2.232837,1.248913288116455
1192,587a8328325a01d03776838e.log,1.707078,0.5635097026824951
1193,587bb0c42d04297512df0a5c.log,10.245219,1.5898144245147705
1194,587bdc45f4b7b6e145987051.log,7.308744,0.4896094799041748
1195,587c3732839ac4be24a0219c.log,0.947593,0.4287090301513672
1196,587cac8346b427c9185a0072.log,1.260738,0.3569791316986084
1197,587cad3886faa34c23eb55b2.log,12.143737,1.119828224182129
1198,587d3eda020cdad460000130.log,0.226403,0.22433853149414062
1199,587e374099d14dc56e99dc25.log,1.955929,0.4321928024291992
1200,587e6d6df933986e56595978.log,2.107057,0.9511969089508057
1201,587fd49611ca4d8829abc903.log,18.740798,4.137555837631226
1202,58808acc471e0a831e9f6d3f.log,32.67151,5.040724992752075
1203,5880fd74e5184cca6b64bf7e.log,22.059979,4.6891162395477295
1204,588334cfd20fd3a6120cc6eb.log,1.239932,0.9065263271331787
1205,5883394b2fad323c2458ed3b.log,1.107769,0.9106082916259766
1206,5884c0624b3739eb60b50abb.log,2.080229,0.996434211730957
1207,5884e4468bc400e30911a9ec.log,1.27947,0.6517722606658936
1208,5885dfbf93b3f57e1798f0a2.log,5.331033,1.1305568218231201
1209,58860e668ff1ae16572eca52.log,0.63892,1.440281867980957
1210,58861ff7f923aaea1dc7c2a2.log,0.170975,0.15761041641235352
1211,588627d9f83974e4378d1b25.log,11.678661,2.1860523223876953
1212,588629a8b4ae30f744a7c518.log,13.661315,1.7710754871368408
1213,58862a98953f8d6c4b1a0eff.log,3.120944,0.4923744201660156
1214,5886442aa339d744344e9710.log,8.661595,1.2367358207702637
1215,5888a7503e0ebf181601610a.log,1.492684,0.43517613410949707
1216,5888e3c497091c240f85e248.log,1.28259,0.5324132442474365
1217,5888e637c077a6671b4112fe.log,2.100922,0.740849494934082
1218,588bbef1ae35ef626f81dc91.log,22.716558,1.9856858253479004
1219,588cc60b0dff07c32433d5b3.log,0.160108,0.23718953132629395
1220,588de9516cf675c06c06c86a.log,3.546195,1.8035850524902344
1221,588dfb01180e07455319b60f.log,4.29466,3.2148444652557373
1222,588e125b64ee5eea31f2d23f.log,3.992673,1.1313693523406982
1223,58906cef40b5cde16200dd2a.log,3.892426,2.06542706489563
1224,5891dd3b812e4f5745a8ae80.log,1.485129,0.5418846607208252
1225,58942a56c829f73f4d97c874.log,0.143786,0.19554877281188965
1226,5894dde128afe2063065d6a2.log,1.834452,0.7845063209533691
1227,589636c95c7af37554071797.log,2.092906,0.7597916126251221
1228,5896f5c9c67d777f71b4d809.log,3.609557,1.4945135116577148
1229,58970833bf6438ec3ba320da.log,0.337103,0.3276255130767822
1230,589708abbf6438ec3ba320db.log,0.78936,0.4979121685028076
1231,5897155373bc2b237734deec.log,0.784042,0.3115048408508301
1232,589716de73bc2b237734deed.log,0.681386,0.28107190132141113
1233,589717887b9c4bb47d6063b3.log,0.953146,0.33999180793762207
1234,589718227b9c4bb47d6063b4.log,1.261447,0.38695335388183594
